s,iter,model,Estimation method,MSE,MSE_0,Feature importance
7,16,LSS confounding,Causal Forest,1.2914412215884763,2.096197679894675,"[0.07745570065665254, 0.030945798790072896, 0.06911138683988527, 0.04439142839710665, 0.06618004607792975, 0.04120264959608232, 0.042460127719852477, 0.023816065611557486, 0.018329597638110706, 0.019510923608365507, 0.019745838385505605, 0.027877177089706034, 0.019143977234631328, 0.025264827702971067, 0.018980977988769455, 0.022114430416683793, 0.017519716781451113, 0.024207326433268, 0.021986690312587296, 0.020742227495581925, 0.021911560097590432, 0.026674340470556276, 0.028805741195500518, 0.020248855385301422, 0.023312270506765917, 0.020838799079445684, 0.02323361948362027, 0.023658540855742174, 0.023754494515334186, 0.020836159649381635, 0.024858938062399985, 0.022200847191180564, 0.025732242925093275, 0.02314277837072321, 0.019803897434593314]"
7,16,Linear,Causal Forest,0.4193246557424636,0.6247866857070742,"[0.045435661014646606, 0.03279844859623609, 0.028077376786050517, 0.03179360759313763, 0.045160639910648503, 0.04773104675138252, 0.03563120884778133, 0.038052349666703594, 0.024042964284172894, 0.04985770346936752, 0.04122084081251095, 0.040592364783379485, 0.04621376545502987, 0.037468679300325644, 0.02082709799211802, 0.024458922437468802, 0.022883676725317166, 0.024676250218399125, 0.019676138312584388, 0.020140976165756906, 0.019008121175467175, 0.021611017197104582, 0.02630263531136669, 0.01928636689009182, 0.018772850138175017, 0.01963228560962417, 0.022488076530202496, 0.020109880219252835, 0.020024945436850204, 0.019249979521687235, 0.028106295025992666, 0.024452531275152567, 0.020469718927387734, 0.01981531189032304, 0.023930265728304197]"
7,16,Mixed,Causal Forest,1.5457246632588206,1.6811220017749833,"[0.014700705481501573, 0.013812260339527017, 0.01880498791590538, 0.02943273088134318, 0.026530816171754804, 0.01887881666771928, 0.023460091288702602, 0.018833074193964475, 0.02297194438562232, 0.0146673244575798, 0.018445411483608773, 0.019438212913997534, 0.023451213504519577, 0.015166196599357161, 0.07198493032646881, 0.052018658136987576, 0.049821347473246645, 0.038942289282398825, 0.11275937921335323, 0.07947134905374036, 0.06748038795918371, 0.01750303125013472, 0.019466936737825943, 0.014885311833836363, 0.020681569416417033, 0.016397279433335226, 0.020148980511446948, 0.017316698396732826, 0.021870004545444216, 0.015686888816617946, 0.017080087935291085, 0.016350659963947384, 0.018013422008144712, 0.01568214388837001, 0.017844857531972905]"
8,2,Interaction,Causal Forest,1.528810644782536,1.9984805465748077,"[0.022945833910790886, 0.03035551582474062, 0.034521019550678746, 0.06339175490220031, 0.02444153607142225, 0.03841966521888222, 0.02296944065312407, 0.023967794236195737, 0.02780429275092819, 0.02856243540364454, 0.08236716785430319, 0.03120170036509635, 0.04140637747335784, 0.023644411509818584, 0.019743833370415968, 0.02552740806879096, 0.02376856294026644, 0.019276917193605803, 0.015702472897951583, 0.02079813337422707, 0.01671893135902102, 0.016729355777173157, 0.018156433320216825, 0.018424601069355225, 0.015149758138504651, 0.0194060362158048, 0.016609503595609098, 0.014034945708458266, 0.01770181347357652, 0.021159193611651562, 0.02440306152671737, 0.024789181787147185, 0.02676366417992626, 0.01926122393391255, 0.018932473357146172, 0.01929794983443319, 0.01805739269140809, 0.016701933382836934, 0.018120725640587376, 0.018765547826072447]"
8,2,LSS confounding,Causal Forest,1.584681008653403,2.361809645013597,"[0.030526307741668677, 0.04851125270661592, 0.04492618808522084, 0.04087719336722301, 0.03761818665930144, 0.04134196844836849, 0.05777799091236685, 0.038533280808661544, 0.019444998521573578, 0.016963916053983116, 0.020160337298959656, 0.022350222642297607, 0.018759468215052987, 0.01634012072513201, 0.022613241190831534, 0.027108290423907805, 0.020094582306708565, 0.01888749742829714, 0.025818169470665318, 0.024639243037862878, 0.020089101744965653, 0.02145716162032476, 0.022731154129170497, 0.02243437741198934, 0.028168956153617065, 0.01681039717697982, 0.01974417642963934, 0.02189793544214678, 0.019353566441403635, 0.020671269846880485, 0.023328253971504505, 0.018306040943551517, 0.022685648125314217, 0.018773369001172394, 0.018737174810677725, 0.018098185895897848, 0.016464497218291952, 0.016941136365562513, 0.0212956784477418, 0.01871946277846924]"
8,2,Linear,Causal Forest,0.5264050292933589,0.7047453554775145,"[0.05918835047601812, 0.026497621872430738, 0.0331874770424953, 0.02312166409870981, 0.027435487309400697, 0.06462186453388626, 0.030385082271166694, 0.049831300346226966, 0.03229524440411969, 0.031703005515763355, 0.03792074403335353, 0.021362667211290303, 0.02311630241626628, 0.02130371673558829, 0.032448595381496005, 0.03887095083012702, 0.021294902724877253, 0.018189772169921826, 0.021395281716398616, 0.015229772888141835, 0.017632889027541135, 0.01667946767779841, 0.019358389695261546, 0.02165252026344831, 0.0184819760060922, 0.013844018136032466, 0.016205514320521728, 0.01854167130638497, 0.015483666366508225, 0.019242809392656317, 0.018472711626559276, 0.018554364416972936, 0.022083525333782612, 0.020222229187859538, 0.015634024652694565, 0.01641373834767098, 0.017510395079318276, 0.026215806170364606, 0.0206944262598145, 0.01767605275503878]"
8,2,Mixed,Causal Forest,1.777747655875296,1.9805391367496876,"[0.017974371956618128, 0.020381163248721714, 0.0238229413113838, 0.02600282211056835, 0.014768155291698346, 0.018581682635257973, 0.027664066189720483, 0.017216598641137375, 0.013937697752990088, 0.013998289808065507, 0.01384568055283587, 0.01305150165664428, 0.02305453494879081, 0.01708598279372864, 0.013665327990978894, 0.01615256789015619, 0.05037365741329833, 0.06551243152353547, 0.029903135161480677, 0.04720201471143373, 0.12334670401627493, 0.036151794225695054, 0.04576359766214174, 0.05666946743186346, 0.013614428285451998, 0.014662472401671938, 0.0190311646234527, 0.015245291189908075, 0.013599196654765501, 0.013591383339445809, 0.01642606303766574, 0.013981831319064542, 0.016949021100684837, 0.013790880994447315, 0.01612823136466712, 0.017841464463324158, 0.015041491825574016, 0.01687500698849865, 0.02059776229241728, 0.016498123193940516]"
8,6,Interaction,Causal Forest,1.5797670186534254,2.004232090163211,"[0.02648266867367436, 0.03424091069826043, 0.03938568625195627, 0.026172202486753542, 0.03500219563935854, 0.04195530434014962, 0.01966927840005164, 0.036994686865235646, 0.05083857763834164, 0.02637637888538019, 0.026588401639213787, 0.02188231828127568, 0.02296704102926193, 0.023462491475917314, 0.04616321713584797, 0.03286214778437724, 0.01637823525984141, 0.017980003537012013, 0.017718663281877833, 0.021248843906348548, 0.021846702728135003, 0.02416927371027127, 0.020886637773543323, 0.016603046759702228, 0.019814088373745504, 0.021329204886899652, 0.02279312586744111, 0.017424897800122515, 0.020821563691524613, 0.016787956480809437, 0.024922655912850308, 0.017231472572081297, 0.018083030471809907, 0.01740633537861997, 0.02557010129232639, 0.0283740996078595, 0.015643930724679043, 0.023597233926002277, 0.020637977068870605, 0.021687411762570576]"
8,6,LSS confounding,Causal Forest,1.4701469151455437,2.287153529388734,"[0.06501640128200072, 0.027283171587998974, 0.03745632674768756, 0.08219519365818798, 0.034889289316576456, 0.03490337230156137, 0.06235125410358319, 0.02888004556084451, 0.02028863858627556, 0.019623846231253607, 0.014565643563655233, 0.02254335876088519, 0.01871073842245969, 0.022979887838466623, 0.01973967145455262, 0.02465755360273936, 0.016962138430902086, 0.01913428160701553, 0.0236559087159163, 0.019366980955606558, 0.019368515570645974, 0.021747564942826675, 0.021972576017873238, 0.01883068704522363, 0.023821598336386973, 0.018908885219853008, 0.020061003727980208, 0.019306580800345797, 0.017348140096028114, 0.01681286358605682, 0.01891200832135851, 0.021644372872541385, 0.019115774359020368, 0.017845984581933514, 0.022764937624270093, 0.015225114477038712, 0.016718882624137902, 0.01776758817577694, 0.01837092908258306, 0.01825228980994993]"
8,6,Linear,Causal Forest,0.5401746471649199,0.6854509214390808,"[0.07016098657830867, 0.034965564666359, 0.02193693029475179, 0.05524028863509515, 0.03638747423226885, 0.057863272490267736, 0.06305238336737658, 0.03771673979953043, 0.037718133490796044, 0.03538101822215276, 0.01913639004488918, 0.0188928900975546, 0.025950827429359925, 0.018038938278842242, 0.02917282994844109, 0.017773632213082907, 0.016101305914976292, 0.021249973710292934, 0.016400164881731953, 0.01824643995983143, 0.016637003392857536, 0.017015083197988418, 0.01633803499611443, 0.015002017646784991, 0.019419860783002132, 0.015729590332274942, 0.016444993787147377, 0.018903777144071664, 0.023056365744367237, 0.014126888481516199, 0.016731896866773063, 0.015718292858033445, 0.017020423228024984, 0.01548627395925974, 0.01873347558806682, 0.02290829455397826, 0.015634411662671866, 0.018562342545161058, 0.015228602701024926, 0.019916186274971413]"
8,6,Mixed,Causal Forest,1.8110107181311412,1.9667059429569205,"[0.0161495720789594, 0.020286560575533893, 0.015265266058930053, 0.014173011149673332, 0.014752855261594634, 0.017036502548857583, 0.024115459356731962, 0.015802448225578147, 0.017692690438000848, 0.019712076849282847, 0.01947364702013646, 0.016336137833566366, 0.01769727848759423, 0.016214046148767806, 0.017806193798403622, 0.016635653866279358, 0.05921649357343568, 0.03425747698320984, 0.0644347072606341, 0.06299123565186743, 0.05080175001254825, 0.08051222944578522, 0.07722359117170174, 0.05011066594972449, 0.014524612470154286, 0.01574152466737373, 0.016195839377977847, 0.019602497192995602, 0.01454547010366496, 0.013367305956988502, 0.013692217516615375, 0.013660071077990896, 0.013173732520329917, 0.014124085119951732, 0.016184156427719268, 0.015956938129032646, 0.015735411525238205, 0.015146206351359154, 0.014396449339580229, 0.015255932476230425]"
8,1,Interaction,Causal Forest,1.5278009473256726,1.998540112979115,"[0.029784834046704255, 0.040151484150609776, 0.03532057837330152, 0.04954526888584466, 0.026512171749954384, 0.020349353240073635, 0.033305166971740054, 0.04746852203243787, 0.033020492673284184, 0.0347189187436909, 0.028876274500792623, 0.02311630275570872, 0.02184730845937647, 0.028714274120866454, 0.02324771686751737, 0.038420277435679384, 0.02039060457453909, 0.018702964383023844, 0.022597478356756958, 0.020412660793520807, 0.02033246219069278, 0.019720336263172596, 0.02349006547118415, 0.017916006936720654, 0.022687280657146407, 0.022744135346024152, 0.01727238698660954, 0.020959803623647827, 0.02729661951193404, 0.01639442941614109, 0.015689855927737306, 0.02067265956420441, 0.019164107323502825, 0.01950238659513148, 0.015447449278247528, 0.021774969155602487, 0.02240859882092408, 0.01940328335000224, 0.016602627337437267, 0.024017883128514196]"
8,1,LSS confounding,Causal Forest,1.7306355659816124,2.4775729966866176,"[0.029540852956240107, 0.036070360982792316, 0.09607061098076589, 0.03882910657924399, 0.042817838019401644, 0.03344272657057724, 0.04960954015216134, 0.026160505769038705, 0.018755137176594137, 0.017510853362382613, 0.01784920888013174, 0.025947420930509137, 0.020895170908203194, 0.019001817332401756, 0.02085694101237165, 0.026534534551432492, 0.01886424393007558, 0.022976533905780288, 0.023945646499313553, 0.020071056625450265, 0.01901498058127575, 0.017744226324965865, 0.021919988093422733, 0.017197992792956054, 0.01924049813423059, 0.019590601289718252, 0.018115811360226882, 0.020653390098296073, 0.02383479180545353, 0.019574397704155845, 0.02226340186770605, 0.017600450986950497, 0.021114648067654698, 0.020318115690794867, 0.0249718079831632, 0.0205690637926819, 0.013974615134628592, 0.016867193773153176, 0.018423891047189597, 0.021260026346508275]"
8,1,Linear,Causal Forest,0.5272673472137329,0.7034284507159361,"[0.025313168524383433, 0.03254119988354489, 0.06230902376001372, 0.04653610276952149, 0.034256273572741094, 0.026805473928475942, 0.051046294373143716, 0.039674443562371466, 0.05387067421309052, 0.025339082046381415, 0.022676382974702917, 0.022000778381867127, 0.02443413476008429, 0.03291162454947247, 0.024274549518474214, 0.03384286186955525, 0.018919604507256826, 0.02014871685496824, 0.019666251879379697, 0.01810044680907305, 0.01557112424060357, 0.017815262000591886, 0.03095047207669331, 0.015154210894824847, 0.01634057722130134, 0.01592696079071112, 0.0157024300488468, 0.016336198527311448, 0.015845767985065918, 0.01943568275843498, 0.016046594211062404, 0.018699658999070303, 0.017855127118157194, 0.020847928672310122, 0.025245679728687746, 0.01680952658568887, 0.016367748600137306, 0.01530950373138964, 0.017847060308431823, 0.021225396762177627]"
8,1,Mixed,Causal Forest,1.8058122868069948,1.9622085360814332,"[0.019391308747178895, 0.01549175805051529, 0.016907080193237504, 0.013215907239941992, 0.01665461802129712, 0.019785391613752805, 0.01645358092206687, 0.0148319714246314, 0.019602822195638955, 0.016575516097923862, 0.01626369075890188, 0.01521894845372953, 0.016873535070497013, 0.014580158612715548, 0.025682827589271408, 0.014214435744833435, 0.054327538668284395, 0.04642230796148593, 0.03417458100106473, 0.06230789079273654, 0.052804840060983654, 0.08717261259813264, 0.04431119510326564, 0.09456046153070813, 0.018157206269745815, 0.016320971714221276, 0.017693990429526275, 0.016898591466920066, 0.017905835571472916, 0.014276201778165831, 0.019654607013966544, 0.015141068657706093, 0.01427341882433972, 0.014235387376244047, 0.01228378070447955, 0.013848946124032457, 0.015932990952864476, 0.011794174738401237, 0.01632575701983331, 0.017432092905285187]"
8,19,Interaction,Causal Forest,1.5654204190939487,2.0115449691933955,"[0.026096322776731667, 0.03234117326780229, 0.03010081422473558, 0.04263788306907843, 0.026846244559498644, 0.0389278899614884, 0.0363315559679383, 0.03428294331667199, 0.042777535985482104, 0.03050562756742533, 0.020132258803160174, 0.01983979424455262, 0.041768773594183024, 0.026792212993899684, 0.021468666348355588, 0.024107827118032065, 0.021780043676334637, 0.016698823318601598, 0.02831985596075306, 0.017619181664900948, 0.01693303664988896, 0.0176092701920187, 0.022319480811584465, 0.01522554202124386, 0.020317804409786196, 0.02439196198107302, 0.01784979821533342, 0.019293031942576852, 0.01619088863460665, 0.025150934697298594, 0.023476004308325523, 0.02478783662919329, 0.01756711582955152, 0.023060803820288866, 0.02254214429886197, 0.019935547655001846, 0.023184572418547503, 0.02239872765981524, 0.02189761071654619, 0.026492458688831245]"
8,19,LSS confounding,Causal Forest,1.6138479896461262,2.4330392592297443,"[0.06621791990019849, 0.025842108725131912, 0.07489568921676605, 0.02985822203577065, 0.03311460450314313, 0.073655097750356, 0.03277835773354231, 0.026826267032621486, 0.019048155780276216, 0.01914034034677088, 0.02514570654724487, 0.01751355921307173, 0.01701864661128035, 0.016955480713962034, 0.021730875899585774, 0.0179154734315693, 0.024685949014701888, 0.01910320047574503, 0.020430154113763123, 0.019616834569824004, 0.022494499065126586, 0.023340267169735977, 0.02233977285638642, 0.016462487334293764, 0.022539346367391966, 0.019271246597382292, 0.019095321354586622, 0.018034114367628563, 0.017923998131505726, 0.018288958911221054, 0.02152411462807716, 0.01903386570483734, 0.018322404923415785, 0.019895794611194357, 0.01875864041420741, 0.023465007601529347, 0.023648576765506482, 0.0167187313827172, 0.017219658891764786, 0.020130549306165944]"
8,19,Linear,Causal Forest,0.5396282815483878,0.7114841388124328,"[0.04251323675965696, 0.03045676132846491, 0.032264489699747476, 0.0568393025847323, 0.05980892400940085, 0.044264630106296145, 0.03507156528535413, 0.03413133342568098, 0.022397356218340554, 0.025050428164699948, 0.021505166735674364, 0.021892083228510904, 0.025917100166607924, 0.03656775527182967, 0.027185162578875596, 0.03643815347967284, 0.027031312294439305, 0.018902412319011755, 0.015394765763069704, 0.015052263868624925, 0.016716470128501696, 0.01705778239506971, 0.021545713866988142, 0.021581771688716396, 0.019465480382584607, 0.017654235925887024, 0.018327467249694814, 0.021375045290308887, 0.01660901610806988, 0.017480509870758932, 0.018348808381659573, 0.016461296591623643, 0.01872521308735485, 0.019655257816644147, 0.01684454600452377, 0.01634474534439661, 0.015497671212082993, 0.02056773000154792, 0.01818667255817979, 0.022870362806715453]"
8,19,Mixed,Causal Forest,1.7680282181843703,1.9815844132347882,"[0.018609297920918266, 0.016033056718189997, 0.021211771901815033, 0.021164538340041093, 0.01747388699663322, 0.017315151534839607, 0.019933960062665245, 0.016907758198762335, 0.01528134196828712, 0.013260572003905593, 0.013602660253372659, 0.01749306089531112, 0.015461258337405547, 0.014914373122136946, 0.015336303629921581, 0.017624625355804092, 0.056197334209077354, 0.09408228505868747, 0.03500187996821503, 0.031093399053203234, 0.06925780985763418, 0.023057777859291563, 0.08320770215686171, 0.08065442369973255, 0.01840069484229609, 0.014782510271453091, 0.017780496740328996, 0.014568713581169403, 0.012748988641603863, 0.017270755807691794, 0.0161996124348306, 0.010901893803009403, 0.01645330406179018, 0.011621256215952128, 0.014923754752889358, 0.020510878136687585, 0.019406663629740563, 0.014271839983238055, 0.01592468168169574, 0.020057726312910616]"
8,12,Interaction,Causal Forest,1.5259788106362187,1.9985867369290513,"[0.03792176642171929, 0.058947035473059586, 0.025484303641575994, 0.02017565864570719, 0.04394235461540671, 0.020154345137372808, 0.02385172300490034, 0.030756751349233964, 0.017274246772462462, 0.032463724622006127, 0.03047264371164945, 0.02756306748204916, 0.035903093834327555, 0.02370126864174252, 0.035018307816689076, 0.039243489116869736, 0.018604337475569114, 0.018523661397348797, 0.019722115408407535, 0.019737335254889705, 0.019502733022460476, 0.020010622531734374, 0.01918023959109569, 0.018139456842277746, 0.021501706539736726, 0.02002860639695375, 0.01981158192550154, 0.01746360038013415, 0.01931235968808331, 0.02719546262661313, 0.022466410319484344, 0.024920785546570064, 0.0183231735925858, 0.024867536397734816, 0.02092568749622256, 0.020322465149543785, 0.02284426059468335, 0.0283917406914571, 0.018081932246083895, 0.017248408598056313]"
8,12,LSS confounding,Causal Forest,1.4884134419268407,2.181841658768468,"[0.03338973714525854, 0.04682581527492593, 0.03927823039374802, 0.0687469586779666, 0.059435020311379455, 0.02796515737489916, 0.027301755862270162, 0.028347129318991224, 0.02145321465079328, 0.020194345817194884, 0.022600199625441034, 0.023739569312426843, 0.02010609436404333, 0.025679612447012782, 0.019743302991982393, 0.04135768805588229, 0.01702993988273588, 0.01822802382908121, 0.02150444176031491, 0.017359385459822796, 0.019621665702305995, 0.021049242672390528, 0.016461853194442932, 0.01613836833291402, 0.017361382149521046, 0.020109188397298403, 0.0178651801566048, 0.023491510839273304, 0.020293517715709482, 0.017046578239227752, 0.01896327618419426, 0.021254187808676397, 0.01891924513727407, 0.03213939680869298, 0.02025977640701096, 0.019751813907156843, 0.01810079158549534, 0.020344513323944304, 0.02018909868508075, 0.02035379019661506]"
8,12,Linear,Causal Forest,0.5478172538537476,0.6729915778394605,"[0.027150474968297287, 0.04464951096685879, 0.06921314397458363, 0.0447932879302511, 0.06697582527092054, 0.047739595231950156, 0.04714945687797198, 0.0236396393083674, 0.018367016630366276, 0.020874108427190993, 0.02264816123543724, 0.03318105340290403, 0.04451036944184514, 0.021034123267219, 0.02529266418919331, 0.02321444327133915, 0.017426476014041847, 0.017252611841474818, 0.015833812757981226, 0.017384856030659257, 0.014174016623618748, 0.018619857445827562, 0.01705239299835316, 0.02043754822199344, 0.018229433423507177, 0.015090884176786763, 0.015885195980203205, 0.015652952426337855, 0.017465533605250595, 0.018336503580558605, 0.01666725770019735, 0.01770946605868498, 0.020933337680290806, 0.018672404026374233, 0.01713394933019485, 0.014965070923631196, 0.019946809326908038, 0.018575542043396592, 0.018906068340201927, 0.01721514504882982]"
8,12,Mixed,Causal Forest,1.7977822007864157,1.9336916603147731,"[0.020243674241680144, 0.0166268302685127, 0.01768272275720409, 0.017421593924481803, 0.017374464733149565, 0.015988839725304804, 0.013266923914758384, 0.016857938919499743, 0.024165675145633395, 0.0165359627190304, 0.019279483753427213, 0.016187836144135655, 0.014972723189216233, 0.014816063283389254, 0.012714923531122507, 0.015757975149990014, 0.09303523832508503, 0.037848099241263505, 0.08386566974803404, 0.05051281490685205, 0.02733365489483971, 0.036598006587924996, 0.08779702185989599, 0.05920606761973665, 0.01547049080554954, 0.012891375744435225, 0.014179556856856708, 0.016508168685736298, 0.01719782431399925, 0.012283823784680029, 0.014505150224178857, 0.013904346007689002, 0.01576284742785454, 0.019243733128977557, 0.015108396202225422, 0.014497642354908628, 0.014475197578462962, 0.01815797074354317, 0.021330717313458813, 0.01839255424327613]"
8,5,Interaction,Causal Forest,1.5859847020579316,1.999079096357183,"[0.029754928498629582, 0.016445706111339827, 0.037793361028150334, 0.04233853243877564, 0.03238766940721463, 0.02935119887646387, 0.03762642165864541, 0.016727437408799728, 0.03095820459287951, 0.04543419383452671, 0.02220159081383696, 0.0321087041895959, 0.023945022487908994, 0.034739813408691395, 0.02635851397312547, 0.03268658776527153, 0.01784965708563687, 0.028823603197697258, 0.019272001058798272, 0.01912820415955429, 0.019441651238348786, 0.02226380289357531, 0.021614729422104576, 0.0277835609637421, 0.02398872663736644, 0.023072704403360587, 0.01998491810546124, 0.027091027375634166, 0.020817484287145763, 0.025095686480133935, 0.021344006596781488, 0.015993815224380654, 0.015541087666189675, 0.018488177491048707, 0.023096621519311876, 0.022468787780676194, 0.016270686438424678, 0.019311631159167782, 0.021802904453539815, 0.018596637868064047]"
8,5,LSS confounding,Causal Forest,1.56539753835967,2.3651353481952815,"[0.0501120223018437, 0.029852082377764905, 0.029211881472228276, 0.03671848321922564, 0.06382434801965636, 0.05492028099914525, 0.0335069439450036, 0.0407539586668776, 0.02198896788912115, 0.017888986030033492, 0.024900078427695874, 0.02102637007867979, 0.023236233133803328, 0.021489687886361596, 0.023942980528694594, 0.02341408001570328, 0.024193731080761328, 0.0213536858756263, 0.020654242286973816, 0.0199646465051552, 0.02312058584942307, 0.0205200954730059, 0.02099887343856517, 0.015657632351208452, 0.021180414442690712, 0.021194619112316505, 0.02012572529065764, 0.021320150820999553, 0.02091312971343083, 0.02384966808734369, 0.018047430743211655, 0.015149516069808112, 0.01964434832441015, 0.01949906865635508, 0.017705626166780286, 0.02052586433739145, 0.019689010390455775, 0.020572764751299686, 0.01868310198938984, 0.01864868325090138]"
8,5,Linear,Causal Forest,0.5218367795476118,0.7246237298300776,"[0.03292176309250422, 0.025069816754072338, 0.049666078329130774, 0.025523383038779754, 0.039284883530236805, 0.030975957696985072, 0.06568166994215802, 0.03128278697046854, 0.025434096877430024, 0.029672820044751316, 0.03252237609532109, 0.039681593128711196, 0.025007500473862264, 0.020085544517279154, 0.045068849827759196, 0.033376842727646135, 0.021187291615282728, 0.01512555841820514, 0.01788122547704743, 0.01877313368578353, 0.025541020825324546, 0.0197111034872324, 0.01895313444086034, 0.016656911636912523, 0.01577927136297588, 0.019313533635553916, 0.022071592949736284, 0.015487875665068167, 0.017647999263600212, 0.01762449182671909, 0.021121263213574142, 0.018794729788752868, 0.0190408357819507, 0.0227148435539467, 0.015789439204376997, 0.02030254398776871, 0.018257680011019125, 0.015494828642975411, 0.019339609422625883, 0.016134119055611462]"
8,5,Mixed,Causal Forest,1.782669227684296,1.948040795524405,"[0.017446415544395178, 0.025620508370088457, 0.016040081676883654, 0.01959450210602593, 0.01569365081295894, 0.019000418823440918, 0.015432821113952137, 0.017108794348371682, 0.016740584856447863, 0.015188454244370524, 0.013647370215008146, 0.02033262030101017, 0.018712517260738512, 0.01795087280110311, 0.012524100620636868, 0.012359132306915165, 0.03740293968363064, 0.05753005358396721, 0.03158219287297071, 0.060364293587365475, 0.051263045224234326, 0.056570662852176795, 0.13560875855829255, 0.04643138130205873, 0.014651730781983553, 0.014871912339147995, 0.014136909411550486, 0.015729554777784552, 0.015943919451600078, 0.016111913667290804, 0.014099039228728898, 0.01637590773653027, 0.017887162385222335, 0.016935865552451034, 0.015102182470586412, 0.012953114689864001, 0.013441255777396778, 0.02261281201951612, 0.014951505192402115, 0.014049041450900865]"
8,7,Interaction,Causal Forest,1.5246589929728367,1.998480235169674,"[0.05698314724547829, 0.032447902695141445, 0.02849378480025837, 0.030176993011653882, 0.021430804314037735, 0.02643780193763644, 0.05519955220582918, 0.02443812752979453, 0.045744420962788496, 0.03992838398036816, 0.0303133184247592, 0.026398980331132117, 0.019678518274988913, 0.024807368597635594, 0.03675547756243033, 0.02678797203255076, 0.020447689435951565, 0.01795743433606569, 0.016421376805056925, 0.018197728480383042, 0.020232189297003447, 0.017604507725786454, 0.020716443433449788, 0.01747158055700846, 0.02317679421441112, 0.018294190428744327, 0.028789043219971045, 0.016873876455479355, 0.019045369784037793, 0.020048673819348842, 0.01770924126993811, 0.02111600820108674, 0.015908100164857237, 0.0173212425857403, 0.019482694798319062, 0.02075621173976152, 0.017890080970706677, 0.01906534186378101, 0.02505164125096622, 0.024399985255661817]"
8,7,LSS confounding,Causal Forest,1.5825114612256386,2.337017709874388,"[0.04032606809596425, 0.028082844219900066, 0.032441620441372734, 0.046630131324148755, 0.029171210711979634, 0.04075119991136181, 0.06582069779411466, 0.04997202951824864, 0.024382845947453265, 0.023376363577137127, 0.01824525693355431, 0.02050819433771616, 0.02028433324579204, 0.017815231117544524, 0.02509771297991049, 0.018594668443694548, 0.020901834968012102, 0.02338915506662162, 0.023222303364313607, 0.018481350144207237, 0.019790296896279588, 0.0251059100894664, 0.0248275676256967, 0.02140963673610598, 0.022500393444246383, 0.02464987542646124, 0.019660702497482446, 0.020702070784432487, 0.019380906023752812, 0.020400190769556334, 0.021636390745060977, 0.01717561324280896, 0.01899702339094865, 0.02554583185541074, 0.014794741215913025, 0.02084027884569416, 0.017522965659552983, 0.016445988349525757, 0.022841533509559156, 0.01827703074899764]"
8,7,Linear,Causal Forest,0.5720364595410009,0.6972277155102569,"[0.08649016241353819, 0.03986916364092498, 0.03482062088616514, 0.0528625165547175, 0.05003125350612916, 0.03396830133195064, 0.026264344069300543, 0.035310599606427434, 0.02899757555474916, 0.024235320709067656, 0.023479851071599618, 0.03070584055042916, 0.030880587378456083, 0.02397406290058297, 0.018887802989032317, 0.024232144699414072, 0.021928192563509787, 0.01863162038899221, 0.017116131951922683, 0.020357550447844534, 0.01752031933373202, 0.018390755688511094, 0.018256919658322556, 0.014937299205626968, 0.019062687595954017, 0.01472556323409467, 0.0172801716205246, 0.02781835168866841, 0.0180462856592103, 0.02122106344406639, 0.01707564488914129, 0.017467588148692793, 0.015633377745488536, 0.015884908723644234, 0.017517189073378334, 0.016007057387100253, 0.018932323034269557, 0.019683433327452687, 0.014160883331393452, 0.01733453399597396]"
8,7,Mixed,Causal Forest,1.7388134125914856,1.8960614819578847,"[0.017432351652555238, 0.018459270365967693, 0.01885755087889577, 0.01812880027782858, 0.02017078771382241, 0.018303236149281057, 0.021349604469820566, 0.022315360862589437, 0.018866486563913962, 0.013509210793145831, 0.019314275349280527, 0.025659037809768602, 0.018890440818302063, 0.016968931772232666, 0.016700668437438285, 0.012815070754544926, 0.06474385093828566, 0.09028665828706262, 0.08550744334465862, 0.03953450294871149, 0.036952437738061644, 0.0412385560659804, 0.03758152278949567, 0.03983057295241148, 0.014645362687265556, 0.01691002191610648, 0.01851681271104347, 0.024566011365582716, 0.0184189443227049, 0.01627687421752365, 0.013940112238911841, 0.016014045134989875, 0.012953163662815103, 0.02005819966238315, 0.014639840902928514, 0.015368201797701287, 0.015446374773647893, 0.018007217181700612, 0.016041626949617856, 0.014780560741021947]"
8,9,Interaction,Causal Forest,1.5517817556741904,1.99849009045014,"[0.03525413381173347, 0.025141003614415805, 0.032011848381672654, 0.02543043559151322, 0.02427975951555762, 0.02786000927258729, 0.023015040741139692, 0.02297914997594792, 0.0264524735508693, 0.02443030651252863, 0.033708638216260634, 0.0187514872577735, 0.026343157290900733, 0.025916877897772438, 0.06613297423856787, 0.06508247985333307, 0.02676404671921757, 0.017741802469574543, 0.015344446452116897, 0.02288942405633863, 0.0220625785453455, 0.01935009665164495, 0.01621452364599503, 0.022072384261193637, 0.01976629343188442, 0.021297266769945325, 0.020511976463502165, 0.018183327818868354, 0.0219523268988456, 0.022125396085421967, 0.022505673952914692, 0.029634377148409396, 0.014949702834156442, 0.026993620706699844, 0.02081757416138597, 0.0180734980522893, 0.0186059451572524, 0.01889566930334162, 0.01958381222332807, 0.020874460467753878]"
