s,iter,model,Estimation method,MSE,MSE_0,Feature importance
1,3,LSS confounding,GRF,0.0396142269849772,0.7904487906130103,"[[0.3659284345922277], [0.06764795429666118], [0.14386083743842365], [0.20658456486042695], [0.2159782088122605]]"
1,3,Linear,GRF,0.0065141962874007,0.1487171532797302,"[[0.18664894069992066], [0.40063015865727564], [0.09540250718289686], [0.17164654803188253], [0.1456718454280244]]"
1,3,Mixed,GRF,0.0809702806246775,0.2717809163994447,"[[0.39309173954247867], [0.2454299215788168], [0.07864221255255975], [0.1417078028457258], [0.1411283234804189]]"
1,8,Interaction,GRF,0.058825745712575,0.258748405882699,"[[0.24196546691139448], [0.24699288776516326], [0.1978607319229029], [0.17147958007469077], [0.14170133332584858]]"
1,8,LSS confounding,GRF,0.0535232182395511,0.6670081083566926,"[[0.2571599185416026], [0.024863392617050208], [0.25093419635476516], [0.13338409702161808], [0.333658395464964]]"
1,8,Linear,GRF,0.0132296299845936,0.1051157289297621,"[[0.13072141824463807], [0.35906594265727393], [0.2157086394857293], [0.1333371032132642], [0.16116689639909457]]"
1,8,Mixed,GRF,0.0743558181841785,0.3137054814439128,"[[0.28971436716334675], [0.25122397775459], [0.09557438700295844], [0.1727419773338141], [0.19074529074529076]]"
1,18,Interaction,GRF,0.0298154855106676,0.2499272848961271,"[[0.2683578712448282], [0.22300176702944174], [0.1538920463062901], [0.19347423659830904], [0.1612740788211309]]"
1,18,LSS confounding,GRF,0.0430881909171385,0.4902654768952904,"[[0.308286714979744], [0.12040792807915168], [0.08386045160353148], [0.13401846441887116], [0.3534264409187017]]"
1,18,Linear,GRF,0.0184773066300929,0.1044474495522717,"[[0.12387330777915675], [0.3061710880955976], [0.1665789997148653], [0.22219876799342775], [0.1811778364169527]]"
1,18,Mixed,GRF,0.0865577918060674,0.2338730993485397,"[[0.22912018022517525], [0.25585367862323266], [0.05553366204591705], [0.26486881605024204], [0.19462366305543308]]"
1,12,Interaction,GRF,0.0331750783605002,0.2559980508754095,"[[0.2280867718112391], [0.27667851190233994], [0.1796900670475124], [0.14293217800053437], [0.17261247123837417]]"
1,12,LSS confounding,GRF,0.0151775228787897,0.5966050439060339,"[[0.24914596508980522], [0.3179597257017264], [0.11696233975012851], [0.17462586466247224], [0.14130610479586755]]"
1,12,Linear,GRF,0.0100283402092221,0.128622616933353,"[[0.08009427922283832], [0.3276397018761126], [0.3056268312264861], [0.12867521702724466], [0.15796397064731837]]"
1,12,Mixed,GRF,0.0676833250654161,0.263185980441964,"[[0.3168102871955468], [0.23852774526141357], [0.08196408660395259], [0.14825433713205907], [0.2144435438070279]]"
2,1,Interaction,GRF,0.0913242111737999,0.5024539737824518,"[[0.12559054724474117], [0.13055231852841295], [0.15508371333043422], [0.11935564026828427], [0.081081645300463], [0.08153363222547086], [0.06859424050372001], [0.06173890391974777], [0.08100967658160797], [0.09545968209711782]]"
2,1,LSS confounding,GRF,0.0424547733214101,0.8019172499543337,"[[0.19581617420600728], [0.25102233353879305], [0.04044625530151866], [0.03454674049628646], [0.06430801474999968], [0.057848997504098644], [0.07395955547402658], [0.0697748688446632], [0.05940232672122405], [0.15287473316338238]]"
2,1,Linear,GRF,0.0251521615152243,0.2044590981213703,"[[0.06876166573527565], [0.06870308128320454], [0.20422213510685996], [0.191667601719783], [0.06435262848529509], [0.07252835655910181], [0.07616308003938145], [0.06441385588173985], [0.09634906804103258], [0.09283852714832617]]"
2,1,Mixed,GRF,0.1794608943586551,0.4788496563994622,"[[0.13226622667001622], [0.12310422620714184], [0.15030498328029895], [0.11753154080944643], [0.08441619108470613], [0.08725116617073567], [0.06389194522455799], [0.12859917070647175], [0.05453389997321366], [0.05810064987341142]]"
1,19,Interaction,GRF,0.0519447712389083,0.2509725259455361,"[[0.2411335082406907], [0.2612838540035855], [0.20839390826880277], [0.1824591401992584], [0.10672958928766273]]"
1,19,LSS confounding,GRF,0.0253459386055023,0.6524850839735077,"[[0.4556651077901382], [0.16582042629871008], [0.07746777099949453], [0.11636637071164257], [0.18468032420001468]]"
1,19,Linear,GRF,0.006062953308787,0.1124644631659232,"[[0.12488210900342636], [0.3210885152969638], [0.17974830316430282], [0.13792723219008884], [0.23635384034521825]]"
1,19,Mixed,GRF,0.0772539140523785,0.3324634459148439,"[[0.31388767928550776], [0.3065751868348004], [0.04087603321957682], [0.19316860841196187], [0.14549249224815314]]"
1,10,Interaction,GRF,0.0260944381606396,0.2507887096649976,"[[0.17850493021763036], [0.22286093879942856], [0.18112538439074083], [0.2716719769461747], [0.14583676964602552]]"
1,10,LSS confounding,GRF,0.018805525882848,0.6393905191319593,"[[0.42123168763200236], [0.10349194843989257], [0.1513363118925307], [0.17613500197126822], [0.1478050500643062]]"
1,10,Linear,GRF,0.0100052155509252,0.1078436271170835,"[[0.1694510037443977], [0.3663887370152524], [0.1277429559067373], [0.20531959065899125], [0.1310977126746213]]"
1,10,Mixed,GRF,0.1074995258815803,0.2404365163485643,"[[0.27729829346048124], [0.19016590644755044], [0.22128505485489652], [0.1402090006232825], [0.17104174461378938]]"
1,15,Interaction,GRF,0.034556569941293,0.2510723230433706,"[[0.2246779971007043], [0.2305660082262486], [0.18279130990046896], [0.18750768876908314], [0.174456996003495]]"
1,15,LSS confounding,GRF,0.0866983120193549,0.4788602702572194,"[[0.31590506721055306], [0.04089374796949233], [0.1475591162653547], [0.27725073056106975], [0.2183913379935302]]"
1,15,Linear,GRF,0.0101504330282295,0.1102812817944911,"[[0.11575329327013018], [0.22829863899724875], [0.12407631736593874], [0.31886369844426377], [0.21300805192241853]]"
1,15,Mixed,GRF,0.084337713143126,0.2830196710582708,"[[0.2723277127881988], [0.31790277332088646], [0.10078757321456934], [0.2091452897951775], [0.09983665088116794]]"
1,16,Interaction,GRF,0.0474440877275351,0.2580702049473687,"[[0.27674638273647906], [0.23732938490679192], [0.13681524720803137], [0.19695451654574866], [0.15215446860294887]]"
1,16,LSS confounding,GRF,0.0223599322726985,0.7736925154314731,"[[0.2376529788184751], [0.31173609561640997], [0.146374474180606], [0.17827790085694728], [0.1259585505275616]]"
1,16,Linear,GRF,0.0095237595764359,0.123808461327843,"[[0.1379017910175835], [0.31348229863018984], [0.16964523229540238], [0.15429377299584549], [0.2246769050609788]]"
1,16,Mixed,GRF,0.0749963978188333,0.260639006525537,"[[0.27917429549468836], [0.2516409629497907], [0.11652506836117651], [0.1867086188088085], [0.16595105438553595]]"
1,9,Interaction,GRF,0.0435137109313415,0.2573748243950481,"[[0.2599933089645045], [0.3105568374680127], [0.18844603823666048], [0.13666448956840085], [0.10433932576242165]]"
1,9,LSS confounding,GRF,0.0800132567711315,0.6153332510875809,"[[0.2889104383475244], [0.06218907872199651], [0.25735049869837556], [0.27051489911637944], [0.12103508511572397]]"
1,9,Linear,GRF,0.0105259597299822,0.1307702305458185,"[[0.2825052579925729], [0.29514711689651735], [0.17475382368052403], [0.14787583976629504], [0.09971796166409047]]"
1,9,Mixed,GRF,0.1050639534706995,0.2936005309296329,"[[0.2052397101300225], [0.24667332371764936], [0.08365631428122765], [0.17969925614315888], [0.28473139572794165]]"
1,17,Interaction,GRF,0.0167140625029218,0.2500170772123246,"[[0.1883355613719089], [0.2368717869338437], [0.13677220533603512], [0.2854210054786296], [0.1525994408795827]]"
1,17,LSS confounding,GRF,0.0135424330738369,0.6373897202482747,"[[0.39391025641025645], [0.19967948717948722], [0.14384615384615387], [0.19044871794871798], [0.07211538461538464]]"
1,17,Linear,GRF,0.0073943289548368,0.1170232887964867,"[[0.15202657607551937], [0.3154445379751275], [0.1868949984467226], [0.16237618875827997], [0.18325769874435058]]"
1,17,Mixed,GRF,0.0833881418681235,0.2763588088700175,"[[0.3368035392061197], [0.24950659566298744], [0.08843680658248963], [0.18933267982238014], [0.1359203787260231]]"
1,13,Interaction,GRF,0.0259571194317255,0.2505331434546543,"[[0.2918875013482514], [0.23957385677819046], [0.13177733792246432], [0.1614652981420806], [0.1752960058090132]]"
1,13,LSS confounding,GRF,0.0717188823231424,0.7573541082293632,"[[0.30659780372678574], [0.03309173880380721], [0.34319281617897285], [0.1433211354322178], [0.17379650585821627]]"
1,13,Linear,GRF,0.0096995099402947,0.1067019312651682,"[[0.29151952133786685], [0.271721651723022], [0.1943559758176287], [0.11462976639345898], [0.12777308472802346]]"
1,13,Mixed,GRF,0.1329958032945491,0.2733808515951881,"[[0.24798378050904032], [0.2529655407632685], [0.11254975004256319], [0.20546857109685493], [0.18103235758827319]]"
2,0,Interaction,GRF,0.1060641719454336,0.5009406998893582,"[[0.14361516100724755], [0.1449145446940743], [0.11553910584286911], [0.1616486981679359], [0.06000320746310469], [0.056559983870527006], [0.09602863484668264], [0.05141790815066406], [0.0911486658180566], [0.07912409013883824]]"
2,0,LSS confounding,GRF,0.0336352781710636,0.8552879179793194,"[[0.22724040381984034], [0.22774540479151997], [0.06289137365411406], [0.05453748161202111], [0.06473771400982455], [0.0811971868307066], [0.07076682990747299], [0.0648551591664685], [0.06816760592841425], [0.07786084027961755]]"
2,0,Linear,GRF,0.025610698430956,0.2086967396953419,"[[0.061822074331250754], [0.07202442466691161], [0.21492528935268812], [0.19954939190346488], [0.1132986978052507], [0.08917843110821094], [0.06703989509465934], [0.05866114108031298], [0.06283553347151001], [0.06066512118574064]]"
2,0,Mixed,GRF,0.1644870803493017,0.4727125708658067,"[[0.2610148238706822], [0.1424779703147972], [0.11109118928936892], [0.08582460484984007], [0.057419993563232595], [0.07010269220638311], [0.0757784897436828], [0.07269592676393163], [0.07289323302844299], [0.0507010763696385]]"
1,11,Interaction,GRF,0.0129607306758888,0.2498924412246147,"[[0.23855551799028596], [0.2344663048623808], [0.13824931867162463], [0.11224254814732297], [0.2764863103283857]]"
1,11,LSS confounding,GRF,0.0148956629056288,0.5613027290493262,"[[0.3888745901167553], [0.07615319584119301], [0.1487880455720827], [0.19864971135130802], [0.18753445711866099]]"
1,11,Linear,GRF,0.0100122249425776,0.0886339833873677,"[[0.16748805584257304], [0.3300901171300295], [0.11421117778908878], [0.2194406299713105], [0.16877001926699817]]"
1,11,Mixed,GRF,0.0747775186555009,0.2952482287999574,"[[0.3415254850969137], [0.21129882022739166], [0.1250534584463156], [0.16159901606330176], [0.1605232201660773]]"
2,2,Interaction,GRF,0.1188254571702939,0.5011080989023793,"[[0.16543435929800868], [0.14270312756936726], [0.1486880006505194], [0.13852875055532654], [0.06561704843250206], [0.06863151713315657], [0.06379492492500193], [0.06628302817993802], [0.05976588848656037], [0.08055335476961921]]"
2,2,LSS confounding,GRF,0.0330699008502731,0.9342544896233116,"[[0.1761786042225818], [0.1852707593829889], [0.04321936208411924], [0.046013452275809004], [0.05825112134069778], [0.20833930476221454], [0.07074795959301353], [0.07183615242679846], [0.08401302121775449], [0.05613026269402229]]"
2,2,Linear,GRF,0.0177452720709668,0.2166909820136193,"[[0.18414304540900153], [0.07222358942098034], [0.17397921846890668], [0.15375690482402427], [0.06165629488541979], [0.11199713185850485], [0.05155794213647452], [0.05034530117911688], [0.07091017806314469], [0.06943039375442633]]"
2,2,Mixed,GRF,0.1434599941944093,0.4471434576908988,"[[0.19958836055058204], [0.17730555939952128], [0.07838696552613246], [0.08636997362053868], [0.04400079954487446], [0.06265886913287623], [0.06267498619129229], [0.11487150312465133], [0.08191989333093627], [0.0922230895785949]]"
1,14,Interaction,GRF,0.0331687393976991,0.2506847698423899,"[[0.23500316520529893], [0.34424468940118413], [0.16337178150044354], [0.14089862128369762], [0.11648174260937573]]"
1,14,LSS confounding,GRF,0.0269996496618153,0.5645039835660529,"[[0.2779176987799558], [0.08250097700577731], [0.18126429877623704], [0.2906214330140888], [0.16769559242394086]]"
1,14,Linear,GRF,0.0039260916218808,0.1087279009117511,"[[0.11315643990562864], [0.3054021964345946], [0.15261214189116418], [0.14958732205487152], [0.279241899713741]]"
1,14,Mixed,GRF,0.07504667022499,0.2687698938206018,"[[0.2522526342621467], [0.21524284663878393], [0.06418371981662202], [0.17713610934041407], [0.2911846899420333]]"
2,6,Interaction,GRF,0.1596787395268557,0.5022646210690028,"[[0.12177717876280725], [0.1217506337465363], [0.12944749014320786], [0.14198553012750664], [0.06007639665258273], [0.11230861722914023], [0.08481595960964766], [0.07193489091741488], [0.056861144605533404], [0.09904215820562311]]"
2,6,LSS confounding,GRF,0.0385511990482899,0.778587337635944,"[[0.2006927750771611], [0.18604234751303456], [0.06314038953046647], [0.04140254529202943], [0.13592446624601745], [0.06576063387403032], [0.06759691252953069], [0.05557132335864573], [0.08760420534775917], [0.09626440123132507]]"
2,6,Linear,GRF,0.0282368576588869,0.2066359420894394,"[[0.09784504983940653], [0.026103905423868583], [0.23349441079836505], [0.22140050758853907], [0.07035183348523474], [0.07046295514738123], [0.08395305593154087], [0.051274060966226984], [0.08246410219565371], [0.06265011862378324]]"
2,6,Mixed,GRF,0.1428252797777675,0.4611919065651543,"[[0.13094061871626905], [0.1773142714558187], [0.1052429599458212], [0.10979432900425165], [0.06742811549978933], [0.0498678778100004], [0.12297189284910659], [0.06800948683406902], [0.11791941375705385], [0.05051103412782004]]"
2,4,Interaction,GRF,0.0984867901461683,0.5036693849610953,"[[0.1458507473498657], [0.10742617190579175], [0.13941441944191885], [0.10528715716282931], [0.051711965440323755], [0.06913684646021166], [0.08285280794160166], [0.0797900630108493], [0.05497774352973119], [0.16355207775687697]]"
2,4,LSS confounding,GRF,0.0579771040606374,0.8838423026364806,"[[0.2656631585680609], [0.18385819009913207], [0.0534081689517121], [0.0410836993974355], [0.07132618938403648], [0.06085767534480544], [0.06309770481219926], [0.06719300194789765], [0.1372199861942372], [0.05629222530048339]]"
2,4,Linear,GRF,0.0331552351346571,0.1869686104660245,"[[0.07718168245104413], [0.08572051557232514], [0.1740276512750806], [0.16377228613217565], [0.08731005766260756], [0.07407774235302818], [0.10013677220361814], [0.07547659049646255], [0.07499534520123556], [0.08730135665242238]]"
2,4,Mixed,GRF,0.135907210662913,0.4928460385578876,"[[0.15386658025220745], [0.13151850604837012], [0.0816463768292536], [0.0907954806822516], [0.07092941156447093], [0.050062772587731695], [0.07149254949897296], [0.1915098106488902], [0.10053876826055509], [0.05763974362729656]]"
2,8,Interaction,GRF,0.0968190183574467,0.5032433300368568,"[[0.11901245432755143], [0.1478274560464517], [0.13886615546231187], [0.12021226755930749], [0.10533560278327121], [0.060041937910813886], [0.0880852102689839], [0.06233487354902673], [0.06871030355831267], [0.08957373853396913]]"
2,8,LSS confounding,GRF,0.1144901844806504,0.8652302891584808,"[[0.18579702871344186], [0.24543796922741662], [0.05512706280714589], [0.07578996080093295], [0.06821408454764158], [0.05508805383615173], [0.10645408726054865], [0.051219756366704845], [0.08856727608661286], [0.06830472035340304]]"
2,8,Linear,GRF,0.0268242429267122,0.2093527271858074,"[[0.0476899332255657], [0.06652171238526591], [0.16062419889776597], [0.1625706500570754], [0.08573798529125655], [0.06491343521635444], [0.10099311996470182], [0.063250127698436], [0.184910888484638], [0.06278794877894009]]"
2,8,Mixed,GRF,0.1407748956545175,0.5007207914123727,"[[0.15940212057360442], [0.16770912467993154], [0.10100242888999167], [0.10796426221533821], [0.09509573338596657], [0.0864231781585752], [0.0950643044605318], [0.053970682053077056], [0.07610053185895112], [0.05726763372403247]]"
2,10,Interaction,GRF,0.1281339826939076,0.5009328837834344,"[[0.13534923558465933], [0.12706258518897948], [0.14077631539912142], [0.10370935894095834], [0.06492836215881201], [0.10898509828411722], [0.054102672633514065], [0.09198249381569065], [0.12172452853725034], [0.05137934945689713]]"
2,10,LSS confounding,GRF,0.0413234450977106,0.8824450580676114,"[[0.1765474534000566], [0.17449695919962593], [0.046747084488590364], [0.06945680890519369], [0.0728267056310851], [0.043981973364697065], [0.0965270021788125], [0.1228690878916976], [0.1129774652825726], [0.08356945965766854]]"
2,10,Linear,GRF,0.0286142919161529,0.1899950383375516,"[[0.08310973770842313], [0.07997118264536149], [0.1632524260807441], [0.1860697238757695], [0.09924157981569287], [0.06857323660308236], [0.09342074289232538], [0.08012986664495896], [0.07124070505198361], [0.07499079868165842]]"
2,10,Mixed,GRF,0.1225611532559564,0.4692914388749608,"[[0.16553804392936128], [0.17345001188160752], [0.10957858792755862], [0.12206728705071389], [0.07160167644858173], [0.07729620790873959], [0.06552746867388368], [0.06962035623026], [0.07810247089499928], [0.0672178890542944]]"
2,3,Interaction,GRF,0.1215350553098647,0.5100119321485576,"[[0.14833929233405424], [0.20502401228143555], [0.13401170528405207], [0.12156630681623619], [0.07221468734291368], [0.0682620735312582], [0.08056555513202625], [0.049688171176892365], [0.06382420707680957], [0.05650398902432191]]"
2,3,LSS confounding,GRF,0.0606125197343787,0.7367340667072974,"[[0.1927165010887944], [0.1691676904021562], [0.04503791218060271], [0.05817945366591522], [0.2352064752249069], [0.06075938462215904], [0.07075441743475341], [0.04117101703422465], [0.06617348054495951], [0.06083366780152791]]"
2,3,Linear,GRF,0.0244605954686989,0.2052051803502314,"[[0.10946118469948796], [0.04985681754795761], [0.20132798087537598], [0.17014636451291543], [0.06384893885159798], [0.057116262890172353], [0.16342098074786493], [0.033639075364613], [0.10061055600909749], [0.05057183850091721]]"
2,3,Mixed,GRF,0.148721719075285,0.4792986891932389,"[[0.15501075202143252], [0.1476111581294736], [0.13726663473268738], [0.09988928130777736], [0.05510200497479444], [0.08711217495072654], [0.08567902562344935], [0.08088944867407516], [0.07397341115778164], [0.07746610842780222]]"
2,5,Interaction,GRF,0.1044395030172733,0.5018766858465744,"[[0.12833844163405933], [0.11065900564532809], [0.13457891589408938], [0.21484013986893172], [0.06716032152569562], [0.07877626105988371], [0.06581430229033028], [0.06016570490771358], [0.06686234250431598], [0.07280456466965218]]"
2,5,LSS confounding,GRF,0.0294292953140927,0.7681986455963572,"[[0.2294243911148796], [0.2110025899610557], [0.08394586061040658], [0.05909891920932202], [0.06311964214859767], [0.06745970703149079], [0.05247658252107044], [0.06208114155299035], [0.09607318189493598], [0.07531798395525091]]"
2,5,Linear,GRF,0.0144217724356985,0.1960578430454769,"[[0.06843755623763702], [0.06643057253370077], [0.18368633156842884], [0.18662034655595433], [0.043154450171622935], [0.18514669598775785], [0.05623434355927995], [0.07664727419838309], [0.06459141297581283], [0.0690510162114223]]"
2,5,Mixed,GRF,0.1259643420902368,0.4284577270153282,"[[0.14553238000345042], [0.18712668513717845], [0.12623240518565573], [0.11636320960773734], [0.07790015252137276], [0.06667701975500089], [0.07039525891860962], [0.0755550630394521], [0.05701423219449041], [0.0772035936370523]]"
2,13,Interaction,GRF,0.1239040699454182,0.5009280081163513,"[[0.117131113662309], [0.12198332746083962], [0.17631168761590085], [0.1163815734506524], [0.07567935578794208], [0.07591400913214079], [0.05760378752980383], [0.07418837750718724], [0.12281497886716458], [0.06199178898605976]]"
2,13,LSS confounding,GRF,0.0946689476695291,0.9636653926569664,"[[0.18084543745727955], [0.2095763963480129], [0.059511278195488716], [0.05357000455684666], [0.07905036536145559], [0.04991230104481984], [0.06417500732350356], [0.05562188751098526], [0.12123476304397357], [0.12650255915763434]]"
2,13,Linear,GRF,0.0259297703153287,0.197316424891477,"[[0.062044490497424575], [0.16842737067942137], [0.17963702404093232], [0.17242360882009822], [0.07738180154096326], [0.07547317691412223], [0.05503603596243991], [0.06752817727138459], [0.07950385696786201], [0.06254445730535138]]"
2,13,Mixed,GRF,0.1630036632389677,0.4946121426808331,"[[0.1299483105964408], [0.13898014039572706], [0.10033500416401424], [0.08942853746219144], [0.13277600168311907], [0.09318702567043742], [0.053505550357458374], [0.06076689226325793], [0.12998581406859125], [0.07108672333876251]]"
2,9,Interaction,GRF,0.1685889685364382,0.502314009201315,"[[0.20005077104637553], [0.10291772001228967], [0.12719091805746863], [0.12984608372106196], [0.07186888917840237], [0.1452583038388536], [0.04936241719918174], [0.06495860189033965], [0.06061702511270962], [0.0479292699433172]]"
2,9,LSS confounding,GRF,0.0317679237465054,0.8113671975986229,"[[0.18760998586810365], [0.18324012195228487], [0.05264717029439099], [0.058111607709846566], [0.08107051298850967], [0.21134469731332692], [0.05379536839360725], [0.07398392807583783], [0.03900224981402747], [0.059194357590064806]]"
2,9,Linear,GRF,0.0178913130199291,0.1942901807704359,"[[0.06414427463030897], [0.06329638923745742], [0.16376717565952806], [0.327767913501241], [0.05639036926983373], [0.07333725382938709], [0.05310887534954261], [0.06248998827538795], [0.07824189019128307], [0.05745587005603012]]"
2,9,Mixed,GRF,0.1215582928397907,0.458661321669232,"[[0.13434974060756918], [0.12610382598931405], [0.15394502706437033], [0.09437117245320038], [0.07522420406638747], [0.14774617430615172], [0.08438302697956329], [0.06900297251702635], [0.06515932807908144], [0.04971452793733569]]"
10,12,Interaction,IntCF (without validation),1.2685815243749503,2.502031252640478,"[0.022343414518203698, 0.02547855160023427, 0.034918444174269814, 0.02501898925394865, 0.0259359899386432, 0.025493724180664992, 0.024765157780758103, 0.021526282440733315, 0.024103153934947903, 0.023863901240307468, 0.022475161432813855, 0.021863037779153733, 0.019840723290009597, 0.026252516507927696, 0.028099598738417282, 0.019993189103704064, 0.02591183153324247, 0.026080246818692594, 0.021558954676083122, 0.021021427479850148, 0.017787130788017014, 0.01841173258794889, 0.01704870065107727, 0.01824201341695021, 0.01564523227355543, 0.016932295574940543, 0.01744659421364941, 0.016308251994255063, 0.018119766989029285, 0.01809746914616906, 0.014777682581488745, 0.01492886152542981, 0.018569600061354136, 0.01840298016797844, 0.01705515189352083, 0.016679141145760728, 0.015575525502625113, 0.01813009359916162, 0.01690286191756514, 0.01676357972397729, 0.018613096560374045, 0.0172949646096111, 0.017656582694919987, 0.017950663343377398, 0.018802811279528073, 0.016057943040514167, 0.015575850922403248, 0.016352341905188608, 0.0169858301378908, 0.016340953329132706]"
10,12,LSS confounding,IntCF (without validation),1.5208852279328398,2.9415981124355226,"[0.03536805333466321, 0.030590814642676066, 0.024843630587456964, 0.03194160862749462, 0.02890519089881945, 0.02298970081066065, 0.03011754929263755, 0.026800943304682374, 0.02309822013124914, 0.024707196053721802, 0.016482581114642365, 0.016570456246428254, 0.016307538451809312, 0.018030467494379546, 0.015982293730727425, 0.01699591666335527, 0.017228522257563682, 0.018351323503439602, 0.015859304420437596, 0.01647913206245958, 0.018539142049761544, 0.017668244464315037, 0.019234297543800054, 0.018398570132324724, 0.018164349293512717, 0.019030021682709654, 0.0168644903452233, 0.018424574297185026, 0.01932662789195964, 0.01909133339655989, 0.017510786568247384, 0.020089398629608162, 0.01769964637223148, 0.019682026452488392, 0.015931981987531516, 0.017891943000995923, 0.015373320199603495, 0.01741256562974401, 0.020813628804729242, 0.02019029813373806, 0.019469163622786792, 0.01648926264252233, 0.01785544205634458, 0.020087537432271797, 0.019889983873796428, 0.0178285759815441, 0.015550815175430202, 0.01831887739477452, 0.02102303546081252, 0.01849961585414298]"
10,12,Linear,IntCF (without validation),0.3588747311925828,0.8740422071734861,"[0.020262901668973776, 0.016514885374370687, 0.017716136175456754, 0.015915345231365577, 0.01683442265452336, 0.01646976665726429, 0.0190397853839331, 0.017908504477876112, 0.017078657476718818, 0.018160383310155254, 0.027863609877927836, 0.029347711416013233, 0.029301502081320555, 0.02975285771859158, 0.026177247832901096, 0.026907101912685326, 0.03182133332499293, 0.028019048266436187, 0.02414367273316301, 0.0333939008163425, 0.02010140765086808, 0.017420297375266527, 0.01781027488047443, 0.016467125365280402, 0.019033845273008825, 0.016557905710053507, 0.01929698293358233, 0.01708169500706408, 0.019156140707794752, 0.01747993749483684, 0.01665804904730552, 0.018054857876390894, 0.01834889066084471, 0.017492639814737355, 0.018321609641742363, 0.017923497604003153, 0.016811322028307547, 0.017377268392688563, 0.018167898830813177, 0.018596271014432026, 0.018565919303486476, 0.015334710118249094, 0.017874705980559225, 0.018737832900728613, 0.01738889840554934, 0.018012887756253617, 0.01813847949587281, 0.01934071192962878, 0.01813245038854294, 0.017686712020622004]"
10,12,Mixed,IntCF (without validation),1.4228023460843175,2.492655019994986,"[0.020827692592356065, 0.021041463308443805, 0.023475065094770025, 0.0284003029286405, 0.024490863888954776, 0.026610598485513885, 0.023808734886686764, 0.025133090629830056, 0.022501955205195295, 0.020774689614949545, 0.019090513388958293, 0.022520274239254467, 0.02636505784458723, 0.02573122735889356, 0.01945207624847679, 0.02759836730476154, 0.0229099717462149, 0.022134797500872883, 0.021685477113439034, 0.02708136203342535, 0.017736407276994392, 0.01580037546208831, 0.017658167275591493, 0.018174722200414578, 0.015605684570730366, 0.015751217899323062, 0.017592493145848792, 0.017080159949704306, 0.01926982380708444, 0.018210846154219675, 0.015078339133605078, 0.01744635587061969, 0.0182538291267873, 0.017147028209565637, 0.018492437517198545, 0.01825509902759803, 0.01692460492441716, 0.020556726053962845, 0.01839645054368902, 0.016243125668579626, 0.017838063817704627, 0.019609816809497266, 0.019194616283830988, 0.018066338738310168, 0.017251207659216325, 0.01730829559718791, 0.01846762854683539, 0.01698760636591328, 0.018433974819399006, 0.015534976129857938]"
2,7,Interaction,GRF,0.1316560190000469,0.5078476730212255,"[[0.15167581233981833], [0.11496795232460788], [0.12371765984165269], [0.1660144040185727], [0.07293517466331717], [0.05400661358386244], [0.12226643863683848], [0.07826459270312527], [0.06121394019822939], [0.05493741168997546]]"
2,7,LSS confounding,GRF,0.0592316925968786,0.9126767751710892,"[[0.19287207720638408], [0.20596184387944977], [0.05383687246289656], [0.05894483360362895], [0.08013975398969872], [0.10161254074216275], [0.05778290258623714], [0.08138529660615575], [0.06255299864152654], [0.10491088028185974]]"
2,7,Linear,GRF,0.0572465611192718,0.2039997201481933,"[[0.07347418577370021], [0.05701938961035251], [0.1512282840715142], [0.1857693007354656], [0.09030035651610999], [0.09032471629706612], [0.08752790301022784], [0.09616731534416492], [0.0797168624506222], [0.08847168619077629]]"
2,7,Mixed,GRF,0.106510185163123,0.425056437615508,"[[0.24377434630446793], [0.16339234464945612], [0.11691709619741657], [0.11163473298360632], [0.058787126698810054], [0.04945757188408737], [0.07757273986382078], [0.05910098653211887], [0.053535102872793935], [0.06582795201342205]]"
3,4,Interaction,GRF,0.3450623214461666,0.7551960904068429,"[[0.10136504188807922], [0.09869487584061391], [0.08298547292787152], [0.06215283969585167], [0.07701655326156634], [0.07813507842387904], [0.055847640620519425], [0.06889985806215385], [0.04151769940197095], [0.05722084468459223], [0.06609859741195412], [0.05955101340586931], [0.04420568806758937], [0.03318849051516364], [0.0731203057923255]]"
3,4,LSS confounding,GRF,0.1246071685421674,1.1977253957323004,"[[0.14621626000326313], [0.14344758050557843], [0.11810107757407505], [0.054728725718106705], [0.06801428817360593], [0.032514986390130986], [0.05438681232781633], [0.0786867809072424], [0.029856595887400385], [0.031101252557950647], [0.08323031691337827], [0.03805021032327636], [0.05056380093932523], [0.033918011334366456], [0.037183300444483855]]"
3,4,Linear,GRF,0.0785474545041698,0.2848509513029267,"[[0.051349257284640085], [0.04376803742794401], [0.054141864546992255], [0.12773511190790654], [0.10282733024929297], [0.11774924214140563], [0.059064646962951745], [0.04391559445257477], [0.056206791215358425], [0.08718533142464886], [0.03620130200561065], [0.052880886037169283], [0.0735593678594709], [0.04668815452251317], [0.0467270819615207]]"
3,4,Mixed,GRF,0.3174561787911024,0.6933175674513821,"[[0.10907155659391264], [0.06885556483704952], [0.09122075472377393], [0.07694091264147068], [0.07506806049712798], [0.09894910319477623], [0.050716578070094435], [0.08630282975647997], [0.05312242989231767], [0.05510626531519124], [0.051394198589683894], [0.04472749740882118], [0.03804715797593108], [0.05696502036705943], [0.043512070136310116]]"
2,19,Interaction,GRF,0.1131640037193669,0.5052528109355977,"[[0.13064328608226874], [0.12658109175761842], [0.11449276960601501], [0.11469326154928815], [0.07734854437362819], [0.05586591517276738], [0.07114421295693348], [0.07065698227316985], [0.1632594146452814], [0.07531452158302937]]"
